seed,noise_percentage,noise_test,accuracy,noise_snr
13,100,kitchen,0.9541922290388548,24.0
14,100,kitchen,0.9525562372188139,24.0
15,100,kitchen,0.9519427402862985,24.0
16,100,kitchen,0.9558282208588957,24.0
17,100,kitchen,0.9507157464212679,24.0
18,100,kitchen,0.9537832310838446,24.0
19,100,kitchen,0.9507157464212679,24.0
20,100,kitchen,0.9515337423312883,24.0
21,100,kitchen,0.9507157464212679,24.0
22,100,kitchen,0.9564417177914111,24.0
23,100,kitchen,0.9488752556237219,24.0
24,100,kitchen,0.9525562372188139,24.0
0,100,kitchen,0.9537832310838446,21.0
1,100,kitchen,0.9550102249488752,21.0
2,100,kitchen,0.9548057259713701,21.0
3,100,kitchen,0.9537832310838446,21.0
4,100,kitchen,0.9531697341513292,21.0
5,100,kitchen,0.9552147239263804,21.0
6,100,kitchen,0.9501022494887525,21.0
7,100,kitchen,0.9533742331288344,21.0
8,100,kitchen,0.9496932515337423,21.0
9,100,kitchen,0.9527607361963191,21.0
10,100,kitchen,0.9527607361963191,21.0
11,100,kitchen,0.9515337423312883,21.0
12,100,kitchen,0.9521472392638037,21.0
13,100,kitchen,0.9531697341513292,21.0
14,100,kitchen,0.9527607361963191,21.0
15,100,kitchen,0.9519427402862985,21.0
16,100,kitchen,0.9546012269938651,21.0
17,100,kitchen,0.9488752556237219,21.0
18,100,kitchen,0.9521472392638037,21.0
19,100,kitchen,0.9501022494887525,21.0
20,100,kitchen,0.9513292433537832,21.0
21,100,kitchen,0.9484662576687116,21.0
22,100,kitchen,0.9546012269938651,21.0
23,100,kitchen,0.949079754601227,21.0
24,100,kitchen,0.9519427402862985,21.0
0,100,kitchen,0.9521472392638037,18.0
1,100,kitchen,0.9533742331288344,18.0
2,100,kitchen,0.9507157464212679,18.0
3,100,kitchen,0.9519427402862985,18.0
4,100,kitchen,0.9501022494887525,18.0
5,100,kitchen,0.9525562372188139,18.0
6,100,kitchen,0.9494887525562372,18.0
7,100,kitchen,0.9507157464212679,18.0
8,100,kitchen,0.9476482617586912,18.0
9,100,kitchen,0.9486707566462168,18.0
10,100,kitchen,0.9492842535787321,18.0
11,100,kitchen,0.9476482617586912,18.0
12,100,kitchen,0.9480572597137015,18.0
13,100,kitchen,0.9515337423312883,18.0
14,100,kitchen,0.9498977505112475,18.0
15,100,kitchen,0.9498977505112475,18.0
16,100,kitchen,0.9533742331288344,18.0
17,100,kitchen,0.9480572597137015,18.0
18,100,kitchen,0.9507157464212679,18.0
19,100,kitchen,0.9482617586912065,18.0
20,100,kitchen,0.9492842535787321,18.0
21,100,kitchen,0.9478527607361963,18.0
22,100,kitchen,0.9517382413087935,18.0
23,100,kitchen,0.9507157464212679,18.0
24,100,kitchen,0.9501022494887525,18.0
0,100,kitchen,0.9494887525562372,15.0
1,100,kitchen,0.9498977505112475,15.0
2,100,kitchen,0.9482617586912065,15.0
3,100,kitchen,0.9505112474437628,15.0
4,100,kitchen,0.9460122699386503,15.0
5,100,kitchen,0.9523517382413088,15.0
6,100,kitchen,0.9464212678936605,15.0
7,100,kitchen,0.9484662576687116,15.0
8,100,kitchen,0.9458077709611452,15.0
9,100,kitchen,0.9456032719836401,15.0
10,100,kitchen,0.9464212678936605,15.0
11,100,kitchen,0.9464212678936605,15.0
12,100,kitchen,0.9478527607361963,15.0
13,100,kitchen,0.9494887525562372,15.0
14,100,kitchen,0.9488752556237219,15.0
15,100,kitchen,0.9494887525562372,15.0
16,100,kitchen,0.9519427402862985,15.0
17,100,kitchen,0.9456032719836401,15.0
18,100,kitchen,0.9498977505112475,15.0
19,100,kitchen,0.9456032719836401,15.0
20,100,kitchen,0.9476482617586912,15.0
21,100,kitchen,0.947239263803681,15.0
22,100,kitchen,0.949079754601227,15.0
23,100,kitchen,0.9468302658486708,15.0
24,100,kitchen,0.9474437627811861,15.0
0,100,kitchen,0.9464212678936605,12.0
1,100,kitchen,0.9478527607361963,12.0
2,100,kitchen,0.9468302658486708,12.0
3,100,kitchen,0.9456032719836401,12.0
4,100,kitchen,0.943558282208589,12.0
5,100,kitchen,0.9474437627811861,12.0
6,100,kitchen,0.941922290388548,12.0
7,100,kitchen,0.9451942740286299,12.0
8,100,kitchen,0.9443762781186094,12.0
9,100,kitchen,0.9431492842535787,12.0
10,100,kitchen,0.9433537832310839,12.0
11,100,kitchen,0.9425357873210634,12.0
12,100,kitchen,0.9449897750511247,12.0
13,100,kitchen,0.9468302658486708,12.0
14,100,kitchen,0.9474437627811861,12.0
15,100,kitchen,0.9486707566462168,12.0
16,100,kitchen,0.9470347648261759,12.0
17,100,kitchen,0.9431492842535787,12.0
18,100,kitchen,0.9476482617586912,12.0
19,100,kitchen,0.9411042944785276,12.0
20,100,kitchen,0.9460122699386503,12.0
21,100,kitchen,0.9427402862985685,12.0
22,100,kitchen,0.9445807770961145,12.0
23,100,kitchen,0.943762781186094,12.0
24,100,kitchen,0.9429447852760736,12.0
0,100,kitchen,0.941922290388548,9.0
1,100,kitchen,0.9441717791411043,9.0
2,100,kitchen,0.943558282208589,9.0
3,100,kitchen,0.9431492842535787,9.0
4,100,kitchen,0.9404907975460123,9.0
5,100,kitchen,0.943762781186094,9.0
6,100,kitchen,0.9396728016359919,9.0
7,100,kitchen,0.9396728016359919,9.0
8,100,kitchen,0.9413087934560327,9.0
9,100,kitchen,0.938036809815951,9.0
10,100,kitchen,0.9390593047034764,9.0
11,100,kitchen,0.9388548057259714,9.0
12,100,kitchen,0.9441717791411043,9.0
13,100,kitchen,0.941922290388548,9.0
14,100,kitchen,0.9425357873210634,9.0
15,100,kitchen,0.9439672801635992,9.0
16,100,kitchen,0.9439672801635992,9.0
17,100,kitchen,0.940081799591002,9.0
18,100,kitchen,0.9433537832310839,9.0
19,100,kitchen,0.9384458077709611,9.0
20,100,kitchen,0.9413087934560327,9.0
21,100,kitchen,0.9406952965235174,9.0
22,100,kitchen,0.9404907975460123,9.0
23,100,kitchen,0.9404907975460123,9.0
24,100,kitchen,0.9404907975460123,9.0
0,100,kitchen,0.9366053169734151,6.0
1,100,kitchen,0.9388548057259714,6.0
2,100,kitchen,0.938241308793456,6.0
3,100,kitchen,0.9386503067484663,6.0
4,100,kitchen,0.9357873210633947,6.0
5,100,kitchen,0.9384458077709611,6.0
6,100,kitchen,0.934560327198364,6.0
7,100,kitchen,0.9355828220858896,6.0
8,100,kitchen,0.9357873210633947,6.0
9,100,kitchen,0.9341513292433538,6.0
10,100,kitchen,0.9337423312883436,6.0
11,100,kitchen,0.9353783231083844,6.0
12,100,kitchen,0.938241308793456,6.0
13,100,kitchen,0.9386503067484663,6.0
14,100,kitchen,0.93640081799591,6.0
15,100,kitchen,0.9388548057259714,6.0
16,100,kitchen,0.9421267893660532,6.0
17,100,kitchen,0.932719836400818,6.0
18,100,kitchen,0.9376278118609407,6.0
19,100,kitchen,0.9337423312883436,6.0
20,100,kitchen,0.9384458077709611,6.0
21,100,kitchen,0.9357873210633947,6.0
22,100,kitchen,0.9368098159509203,6.0
23,100,kitchen,0.9357873210633947,6.0
24,100,kitchen,0.9366053169734151,6.0
0,100,kitchen,0.9302658486707567,3.0
1,100,kitchen,0.9337423312883436,3.0
2,100,kitchen,0.9331288343558283,3.0
3,100,kitchen,0.9341513292433538,3.0
4,100,kitchen,0.9300613496932515,3.0
5,100,kitchen,0.9325153374233128,3.0
6,100,kitchen,0.9288343558282208,3.0
7,100,kitchen,0.9278118609406953,3.0
8,100,kitchen,0.9304703476482618,3.0
9,100,kitchen,0.9267893660531697,3.0
10,100,kitchen,0.92719836400818,3.0
11,100,kitchen,0.9294478527607362,3.0
12,100,kitchen,0.9304703476482618,3.0
13,100,kitchen,0.9349693251533743,3.0
14,100,kitchen,0.9276073619631902,3.0
15,100,kitchen,0.9335378323108384,3.0
16,100,kitchen,0.9366053169734151,3.0
17,100,kitchen,0.9247443762781186,3.0
18,100,kitchen,0.9298568507157464,3.0
19,100,kitchen,0.930879345603272,3.0
20,100,kitchen,0.9339468302658487,3.0
21,100,kitchen,0.930879345603272,3.0
22,100,kitchen,0.9306748466257668,3.0
23,100,kitchen,0.9314928425357873,3.0
24,100,kitchen,0.9312883435582822,3.0
0,100,kitchen,0.9235173824130879,0.0
1,100,kitchen,0.929038854805726,0.0
2,100,kitchen,0.9253578732106339,0.0
3,100,kitchen,0.9247443762781186,0.0
4,100,kitchen,0.9249488752556237,0.0
5,100,kitchen,0.9247443762781186,0.0
6,100,kitchen,0.9222903885480572,0.0
7,100,kitchen,0.9229038854805726,0.0
8,100,kitchen,0.9251533742331288,0.0
9,100,kitchen,0.9235173824130879,0.0
10,100,kitchen,0.9224948875255624,0.0
11,100,kitchen,0.9177914110429448,0.0
12,100,kitchen,0.918200408997955,0.0
13,100,kitchen,0.9306748466257668,0.0
14,100,kitchen,0.9200408997955011,0.0
15,100,kitchen,0.9282208588957055,0.0
16,100,kitchen,0.9263803680981595,0.0
17,100,kitchen,0.9171779141104295,0.0
18,100,kitchen,0.9222903885480572,0.0
19,100,kitchen,0.9263803680981595,0.0
20,100,kitchen,0.9235173824130879,0.0
21,100,kitchen,0.9263803680981595,0.0
22,100,kitchen,0.9241308793456032,0.0
23,100,kitchen,0.9233128834355828,0.0
24,100,kitchen,0.9253578732106339,0.0
0,100,kitchen,0.9132924335378323,-3.0
1,100,kitchen,0.9175869120654396,-3.0
2,100,kitchen,0.9161554192229039,-3.0
3,100,kitchen,0.9141104294478528,-3.0
4,100,kitchen,0.916359918200409,-3.0
5,100,kitchen,0.9171779141104295,-3.0
6,100,kitchen,0.9100204498977505,-3.0
7,100,kitchen,0.911042944785276,-3.0
8,100,kitchen,0.914519427402863,-3.0
9,100,kitchen,0.9120654396728016,-3.0
10,100,kitchen,0.9118609406952966,-3.0
11,100,kitchen,0.9094069529652352,-3.0
12,100,kitchen,0.9083844580777096,-3.0
13,100,kitchen,0.9159509202453988,-3.0
14,100,kitchen,0.9112474437627812,-3.0
15,100,kitchen,0.9173824130879346,-3.0
16,100,kitchen,0.9155419222903886,-3.0
17,100,kitchen,0.907361963190184,-3.0
18,100,kitchen,0.914519427402863,-3.0
19,100,kitchen,0.9134969325153375,-3.0
20,100,kitchen,0.9112474437627812,-3.0
21,100,kitchen,0.9132924335378323,-3.0
22,100,kitchen,0.9157464212678936,-3.0
23,100,kitchen,0.9094069529652352,-3.0
24,100,kitchen,0.9134969325153375,-3.0
0,100,office,0.9572597137014315,24.0
1,100,office,0.9609406952965235,24.0
2,100,office,0.9568507157464212,24.0
3,100,office,0.9570552147239264,24.0
4,100,office,0.9562372188139059,24.0
5,100,office,0.9578732106339468,24.0
6,100,office,0.950920245398773,24.0
7,100,office,0.9568507157464212,24.0
8,100,office,0.9552147239263804,24.0
9,100,office,0.9548057259713701,24.0
10,100,office,0.9572597137014315,24.0
11,100,office,0.9554192229038855,24.0
12,100,office,0.9580777096114519,24.0
13,100,office,0.9580777096114519,24.0
14,100,office,0.9578732106339468,24.0
15,100,office,0.9558282208588957,24.0
16,100,office,0.9593047034764827,24.0
17,100,office,0.9554192229038855,24.0
18,100,office,0.9580777096114519,24.0
19,100,office,0.9558282208588957,24.0
20,100,office,0.9546012269938651,24.0
21,100,office,0.9539877300613497,24.0
22,100,office,0.9601226993865031,24.0
23,100,office,0.9543967280163599,24.0
24,100,office,0.9568507157464212,24.0
0,100,office,0.9560327198364008,21.0
1,100,office,0.9601226993865031,21.0
2,100,office,0.9566462167689161,21.0
3,100,office,0.9570552147239264,21.0
4,100,office,0.9556237218813906,21.0
5,100,office,0.9566462167689161,21.0
6,100,office,0.9498977505112475,21.0
7,100,office,0.9558282208588957,21.0
8,100,office,0.9564417177914111,21.0
9,100,office,0.9556237218813906,21.0
10,100,office,0.9566462167689161,21.0
11,100,office,0.9546012269938651,21.0
12,100,office,0.9572597137014315,21.0
13,100,office,0.9572597137014315,21.0
14,100,office,0.9574642126789366,21.0
15,100,office,0.9564417177914111,21.0
16,100,office,0.9591002044989775,21.0
17,100,office,0.9546012269938651,21.0
18,100,office,0.9576687116564417,21.0
19,100,office,0.9556237218813906,21.0
20,100,office,0.9546012269938651,21.0
21,100,office,0.9546012269938651,21.0
22,100,office,0.9591002044989775,21.0
23,100,office,0.9554192229038855,21.0
24,100,office,0.9572597137014315,21.0
0,100,office,0.9552147239263804,18.0
1,100,office,0.9593047034764827,18.0
2,100,office,0.9554192229038855,18.0
3,100,office,0.9564417177914111,18.0
4,100,office,0.9541922290388548,18.0
5,100,office,0.9562372188139059,18.0
6,100,office,0.9511247443762781,18.0
7,100,office,0.9552147239263804,18.0
8,100,office,0.9560327198364008,18.0
9,100,office,0.9541922290388548,18.0
10,100,office,0.9562372188139059,18.0
11,100,office,0.9513292433537832,18.0
12,100,office,0.9578732106339468,18.0
13,100,office,0.9576687116564417,18.0
14,100,office,0.9554192229038855,18.0
15,100,office,0.9568507157464212,18.0
16,100,office,0.9586912065439673,18.0
17,100,office,0.9535787321063395,18.0
18,100,office,0.9570552147239264,18.0
19,100,office,0.9550102249488752,18.0
20,100,office,0.9535787321063395,18.0
21,100,office,0.9531697341513292,18.0
22,100,office,0.9584867075664621,18.0
23,100,office,0.9564417177914111,18.0
24,100,office,0.9560327198364008,18.0
0,100,office,0.9541922290388548,15.0
1,100,office,0.9588957055214724,15.0
2,100,office,0.9539877300613497,15.0
3,100,office,0.9556237218813906,15.0
4,100,office,0.9533742331288344,15.0
5,100,office,0.9552147239263804,15.0
6,100,office,0.9517382413087935,15.0
7,100,office,0.9535787321063395,15.0
8,100,office,0.9554192229038855,15.0
9,100,office,0.9533742331288344,15.0
10,100,office,0.9548057259713701,15.0
11,100,office,0.9498977505112475,15.0
12,100,office,0.9562372188139059,15.0
13,100,office,0.9580777096114519,15.0
14,100,office,0.9533742331288344,15.0
15,100,office,0.9539877300613497,15.0
16,100,office,0.9558282208588957,15.0
17,100,office,0.9511247443762781,15.0
18,100,office,0.9580777096114519,15.0
19,100,office,0.9529652351738241,15.0
20,100,office,0.9533742331288344,15.0
21,100,office,0.9519427402862985,15.0
22,100,office,0.9601226993865031,15.0
23,100,office,0.9546012269938651,15.0
24,100,office,0.9556237218813906,15.0
0,100,office,0.9537832310838446,12.0
1,100,office,0.9562372188139059,12.0
2,100,office,0.9523517382413088,12.0
3,100,office,0.9523517382413088,12.0
4,100,office,0.9503067484662576,12.0
5,100,office,0.9523517382413088,12.0
6,100,office,0.950920245398773,12.0
7,100,office,0.9531697341513292,12.0
8,100,office,0.9519427402862985,12.0
9,100,office,0.9546012269938651,12.0
10,100,office,0.9521472392638037,12.0
11,100,office,0.9478527607361963,12.0
12,100,office,0.9548057259713701,12.0
13,100,office,0.9552147239263804,12.0
14,100,office,0.9513292433537832,12.0
15,100,office,0.9529652351738241,12.0
16,100,office,0.9558282208588957,12.0
17,100,office,0.9513292433537832,12.0
18,100,office,0.9576687116564417,12.0
19,100,office,0.9523517382413088,12.0
20,100,office,0.9539877300613497,12.0
21,100,office,0.950920245398773,12.0
22,100,office,0.9586912065439673,12.0
23,100,office,0.9525562372188139,12.0
24,100,office,0.9539877300613497,12.0
0,100,office,0.9523517382413088,9.0
1,100,office,0.9521472392638037,9.0
2,100,office,0.9533742331288344,9.0
3,100,office,0.9503067484662576,9.0
4,100,office,0.9468302658486708,9.0
5,100,office,0.9525562372188139,9.0
6,100,office,0.9503067484662576,9.0
7,100,office,0.9496932515337423,9.0
8,100,office,0.9507157464212679,9.0
9,100,office,0.9537832310838446,9.0
10,100,office,0.9492842535787321,9.0
11,100,office,0.9482617586912065,9.0
12,100,office,0.9519427402862985,9.0
13,100,office,0.9523517382413088,9.0
14,100,office,0.9498977505112475,9.0
15,100,office,0.9529652351738241,9.0
16,100,office,0.9541922290388548,9.0
17,100,office,0.9480572597137015,9.0
18,100,office,0.9562372188139059,9.0
19,100,office,0.9503067484662576,9.0
20,100,office,0.949079754601227,9.0
21,100,office,0.9486707566462168,9.0
22,100,office,0.9554192229038855,9.0
23,100,office,0.9494887525562372,9.0
24,100,office,0.9527607361963191,9.0
0,100,office,0.9494887525562372,6.0
1,100,office,0.947239263803681,6.0
2,100,office,0.9498977505112475,6.0
3,100,office,0.945398773006135,6.0
4,100,office,0.943558282208589,6.0
5,100,office,0.9517382413087935,6.0
6,100,office,0.9464212678936605,6.0
7,100,office,0.9468302658486708,6.0
8,100,office,0.9443762781186094,6.0
9,100,office,0.949079754601227,6.0
10,100,office,0.9462167689161555,6.0
11,100,office,0.945398773006135,6.0
12,100,office,0.9507157464212679,6.0
13,100,office,0.9513292433537832,6.0
14,100,office,0.9496932515337423,6.0
15,100,office,0.9492842535787321,6.0
16,100,office,0.9511247443762781,6.0
17,100,office,0.9466257668711656,6.0
18,100,office,0.9531697341513292,6.0
19,100,office,0.9498977505112475,6.0
20,100,office,0.9451942740286299,6.0
21,100,office,0.9496932515337423,6.0
22,100,office,0.9511247443762781,6.0
23,100,office,0.9460122699386503,6.0
24,100,office,0.9492842535787321,6.0
0,100,office,0.945398773006135,3.0
1,100,office,0.9456032719836401,3.0
2,100,office,0.9484662576687116,3.0
3,100,office,0.9427402862985685,3.0
4,100,office,0.9408997955010225,3.0
5,100,office,0.9478527607361963,3.0
6,100,office,0.9429447852760736,3.0
7,100,office,0.941717791411043,3.0
8,100,office,0.9425357873210634,3.0
9,100,office,0.9443762781186094,3.0
10,100,office,0.9427402862985685,3.0
11,100,office,0.9406952965235174,3.0
12,100,office,0.9468302658486708,3.0
13,100,office,0.9478527607361963,3.0
14,100,office,0.9460122699386503,3.0
15,100,office,0.9474437627811861,3.0
16,100,office,0.947239263803681,3.0
17,100,office,0.9404907975460123,3.0
18,100,office,0.949079754601227,3.0
19,100,office,0.9476482617586912,3.0
20,100,office,0.9415132924335379,3.0
21,100,office,0.9474437627811861,3.0
22,100,office,0.9496932515337423,3.0
23,100,office,0.9456032719836401,3.0
24,100,office,0.9441717791411043,3.0
0,100,office,0.9390593047034764,0.0
1,100,office,0.9431492842535787,0.0
2,100,office,0.943762781186094,0.0
3,100,office,0.9408997955010225,0.0
4,100,office,0.9384458077709611,0.0
5,100,office,0.9406952965235174,0.0
6,100,office,0.9372188139059304,0.0
7,100,office,0.939877300613497,0.0
8,100,office,0.9402862985685072,0.0
9,100,office,0.939877300613497,0.0
10,100,office,0.93640081799591,0.0
11,100,office,0.9370143149284254,0.0
12,100,office,0.941717791411043,0.0
13,100,office,0.9449897750511247,0.0
14,100,office,0.9402862985685072,0.0
15,100,office,0.9462167689161555,0.0
16,100,office,0.945398773006135,0.0
17,100,office,0.938241308793456,0.0
18,100,office,0.9484662576687116,0.0
19,100,office,0.9433537832310839,0.0
20,100,office,0.9386503067484663,0.0
21,100,office,0.9427402862985685,0.0
22,100,office,0.9433537832310839,0.0
23,100,office,0.9386503067484663,0.0
24,100,office,0.9355828220858896,0.0
0,100,office,0.9343558282208589,-3.0
1,100,office,0.9376278118609407,-3.0
2,100,office,0.9386503067484663,-3.0
3,100,office,0.9366053169734151,-3.0
4,100,office,0.9359918200408998,-3.0
5,100,office,0.938241308793456,-3.0
6,100,office,0.9321063394683027,-3.0
7,100,office,0.9366053169734151,-3.0
8,100,office,0.9343558282208589,-3.0
9,100,office,0.9374233128834356,-3.0
10,100,office,0.9321063394683027,-3.0
11,100,office,0.934560327198364,-3.0
12,100,office,0.9359918200408998,-3.0
13,100,office,0.9445807770961145,-3.0
14,100,office,0.9355828220858896,-3.0
15,100,office,0.9394683026584867,-3.0
16,100,office,0.9427402862985685,-3.0
17,100,office,0.93640081799591,-3.0
18,100,office,0.9421267893660532,-3.0
19,100,office,0.9335378323108384,-3.0
20,100,office,0.9337423312883436,-3.0
21,100,office,0.9378323108384458,-3.0
22,100,office,0.9366053169734151,-3.0
23,100,office,0.9351738241308793,-3.0
24,100,office,0.9312883435582822,-3.0
0,100,living,0.9578732106339468,24.0
1,100,living,0.9570552147239264,24.0
2,100,living,0.9554192229038855,24.0
3,100,living,0.9566462167689161,24.0
4,100,living,0.9548057259713701,24.0
5,100,living,0.9597137014314928,24.0
6,100,living,0.950920245398773,24.0
7,100,living,0.9558282208588957,24.0
8,100,living,0.9533742331288344,24.0
9,100,living,0.9564417177914111,24.0
10,100,living,0.9546012269938651,24.0
11,100,living,0.9537832310838446,24.0
12,100,living,0.9588957055214724,24.0
13,100,living,0.9605316973415133,24.0
14,100,living,0.9566462167689161,24.0
15,100,living,0.9572597137014315,24.0
16,100,living,0.9574642126789366,24.0
17,100,living,0.9560327198364008,24.0
18,100,living,0.9582822085889571,24.0
19,100,living,0.9527607361963191,24.0
20,100,living,0.9541922290388548,24.0
21,100,living,0.9541922290388548,24.0
22,100,living,0.9580777096114519,24.0
23,100,living,0.9541922290388548,24.0
24,100,living,0.9578732106339468,24.0
0,100,living,0.9564417177914111,21.0
1,100,living,0.9562372188139059,21.0
2,100,living,0.9562372188139059,21.0
3,100,living,0.9546012269938651,21.0
4,100,living,0.9541922290388548,21.0
5,100,living,0.9570552147239264,21.0
6,100,living,0.9505112474437628,21.0
7,100,living,0.9543967280163599,21.0
